sample,utc,unix_nanos,elapsed_s,rss_kib,hwm_kib,threads,fds,proc_ticks,host_ticks,stats_http,stats_curl_exit,stats_bytes,listen_overflows,listen_drops,tcp_abort_on_close,tcp_retrans
239,2026-08-04T03:57:15Z,1785815835719960726,240,4656,4656,4,18,2727,1546115,200,0,379,0,0,3,39
240,2026-08-04T03:57:16Z,1785815836723332421,241,4656,4656,4,18,2739,1546907,200,0,379,0,0,3,39
241,2026-08-04T03:57:17Z,1785815837727050753,242,4656,4656,4,18,2751,1547700,200,0,379,0,0,3,39
242,2026-08-04T03:57:18Z,1785815838730684853,243,4656,4656,4,18,2763,1548490,200,0,379,0,0,3,39
243,2026-08-04T03:57:19Z,1785815839733888500,244,4656,4656,4,18,2774,1549284,200,0,379,0,0,3,39
244,2026-08-04T03:57:20Z,1785815840738109281,245,4656,4656,4,18,2786,1550076,200,0,379,0,0,3,39
245,2026-08-04T03:57:21Z,1785815841742290355,246,4656,4656,4,18,2798,1550868,200,0,379,0,0,3,39
246,2026-08-04T03:57:22Z,1785815842745962691,247,4656,4656,4,18,2810,1551661,200,0,379,0,0,3,39
247,2026-08-04T03:57:23Z,1785815843749449186,248,4656,4656,4,18,2822,1552453,200,0,379,0,0,3,39
248,2026-08-04T03:57:24Z,1785815844753193410,249,4656,4656,4,18,2833,1553243,200,0,379,0,0,3,39
249,2026-08-04T03:57:25Z,1785815845756989022,250,4652,4652,4,17,2845,1554036,200,0,379,0,0,3,39
250,2026-08-04T03:57:26Z,1785815846759758164,251,4640,4640,4,14,2856,1554826,200,0,379,0,0,3,39
251,2026-08-04T03:57:27Z,1785815847763585444,252,4616,4616,4,13,2864,1555623,200,0,379,0,0,3,39
252,2026-08-04T03:57:28Z,1785815848766841677,253,4612,4612,4,12,2868,1556421,200,0,379,0,0,3,39
253,2026-08-04T03:57:29Z,1785815849770128480,254,4284,4300,4,10,2868,1557224,200,0,379,0,0,3,39
254,2026-08-04T03:57:30Z,1785815850773314968,255,4284,4300,4,10,2868,1558026,200,0,379,0,0,3,39
255,2026-08-04T03:57:31Z,1785815851777576927,256,4284,4300,4,10,2868,1558828,200,0,379,0,0,3,39
256,2026-08-04T03:57:32Z,1785815852780475613,257,4284,4300,4,10,2868,1559629,200,0,379,0,0,3,39
257,2026-08-04T03:57:33Z,1785815853784323410,258,4284,4300,4,10,2868,1560431,200,0,379,0,0,3,41
258,2026-08-04T03:57:34Z,1785815854788302084,259,4288,4300,4,11,2869,1561233,200,0,379,0,0,3,42
259,2026-08-04T03:57:35Z,1785815855793236511,260,4296,4300,4,13,2869,1562035,200,0,379,0,0,3,42
260,2026-08-04T03:57:36Z,1785815856797263539,261,4320,4320,4,14,2872,1562833,200,0,379,0,0,3,43
261,2026-08-04T03:57:37Z,1785815857801744362,262,4324,4324,4,15,2878,1563629,200,0,379,0,0,3,43
262,2026-08-04T03:57:38Z,1785815858805161893,263,4648,4648,4,16,2890,1564423,200,0,379,0,0,3,43
263,2026-08-04T03:57:39Z,1785815859808555891,264,4660,4660,4,19,2902,1565216,200,0,379,0,0,3,45
264,2026-08-04T03:57:40Z,1785815860812283166,265,4660,4660,4,19,2915,1566009,200,0,379,0,0,3,45
265,2026-08-04T03:57:41Z,1785815861816605599,266,4660,4660,4,19,2927,1566800,200,0,379,0,0,3,45
266,2026-08-04T03:57:42Z,1785815862820076383,267,4660,4660,4,19,2938,1567594,200,0,379,0,0,3,45
267,2026-08-04T03:57:43Z,1785815863823751842,268,4660,4660,4,19,2950,1568386,200,0,379,0,0,3,45
268,2026-08-04T03:57:44Z,1785815864828096387,269,4660,4660,4,19,2962,1569179,200,0,379,0,0,3,45
269,2026-08-04T03:57:45Z,1785815865832030585,270,4660,4660,4,19,2975,1569975,200,0,379,0,0,3,45
270,2026-08-04T03:57:46Z,1785815866835821914,271,4660,4660,4,19,2986,1570767,200,0,379,0,0,3,46
271,2026-08-04T03:57:47Z,1785815867839622019,272,4660,4660,4,19,2998,1571561,200,0,379,0,0,3,46
272,2026-08-04T03:57:48Z,1785815868843476067,273,4660,4660,4,19,3010,1572356,200,0,379,0,0,3,46
273,2026-08-04T03:57:49Z,1785815869847328586,274,4660,4660,4,19,3022,1573146,200,0,379,0,0,3,46
274,2026-08-04T03:57:50Z,1785815870850993436,275,4660,4660,4,19,3034,1573943,200,0,379,0,0,3,46
275,2026-08-04T03:57:51Z,1785815871855072102,276,4660,4660,4,19,3046,1574736,200,0,379,0,0,3,46
276,2026-08-04T03:57:52Z,1785815872859002679,277,4660,4660,4,19,3058,1575529,200,0,379,0,0,3,46
277,2026-08-04T03:57:53Z,1785815873862813438,278,4660,4660,4,19,3070,1576322,200,0,379,0,0,3,46
278,2026-08-04T03:57:54Z,1785815874866342354,279,4660,4660,4,19,3082,1577113,200,0,379,0,0,3,46
279,2026-08-04T03:57:55Z,1785815875870124025,280,4660,4660,4,19,3093,1577911,200,0,379,0,0,3,46
280,2026-08-04T03:57:56Z,1785815876873446044,281,4660,4660,4,19,3105,1578705,200,0,379,0,0,3,46
281,2026-08-04T03:57:57Z,1785815877877460854,282,4660,4660,4,19,3117,1579495,200,0,379,0,0,3,46
282,2026-08-04T03:57:58Z,1785815878881361371,283,4660,4660,4,19,3129,1580290,200,0,379,0,0,3,46
283,2026-08-04T03:57:59Z,1785815879886144909,284,4660,4660,4,19,3140,1581086,200,0,379,0,0,3,46
284,2026-08-04T03:58:00Z,1785815880890399085,285,4660,4660,4,19,3152,1581879,200,0,379,0,0,3,47
285,2026-08-04T03:58:01Z,1785815881894113789,286,4660,4660,4,19,3163,1582674,200,0,379,0,0,3,47
286,2026-08-04T03:58:02Z,1785815882897408881,287,4660,4660,4,19,3175,1583469,200,0,379,0,0,3,47
287,2026-08-04T03:58:03Z,1785815883901809297,288,4660,4660,4,19,3186,1584260,200,0,379,0,0,3,47
288,2026-08-04T03:58:04Z,1785815884905185554,289,4660,4660,4,19,3197,1585053,200,0,379,0,0,3,47
289,2026-08-04T03:58:05Z,1785815885908784886,290,4660,4660,4,19,3209,1585843,200,0,379,0,0,3,47
290,2026-08-04T03:58:06Z,1785815886913075233,291,4660,4660,4,19,3221,1586636,200,0,379,0,0,3,47
291,2026-08-04T03:58:07Z,1785815887916527724,292,4660,4660,4,19,3232,1587427,200,0,379,0,0,3,47
292,2026-08-04T03:58:08Z,1785815888921119204,293,4660,4660,4,19,3243,1588221,200,0,379,0,0,3,47
293,2026-08-04T03:58:09Z,1785815889924568724,294,4660,4660,4,19,3255,1589014,200,0,379,0,0,3,47
294,2026-08-04T03:58:10Z,1785815890928210127,295,4656,4656,4,18,3266,1589807,200,0,379,0,0,3,47
295,2026-08-04T03:58:11Z,1785815891931917479,296,4656,4656,4,18,3278,1590598,200,0,379,0,0,3,47
296,2026-08-04T03:58:12Z,1785815892935233762,297,4656,4656,4,18,3289,1591391,200,0,379,0,0,3,47
297,2026-08-04T03:58:13Z,1785815893939364934,298,4656,4656,4,18,3300,1592185,200,0,379,0,0,3,47
298,2026-08-04T03:58:14Z,1785815894943891384,299,4656,4656,4,18,3311,1592979,200,0,379,0,0,3,47
299,2026-08-04T03:58:15Z,1785815895947446315,300,4656,4656,4,18,3323,1593776,200,0,379,0,0,3,47
300,2026-08-04T03:58:16Z,1785815896951298004,301,4656,4656,4,18,3334,1594569,200,0,379,0,0,3,47
301,2026-08-04T03:58:17Z,1785815897954913206,302,4656,4656,4,18,3346,1595360,200,0,379,0,0,3,47
302,2026-08-04T03:58:18Z,1785815898958259844,303,4656,4656,4,18,3357,1596152,200,0,379,0,0,3,47
303,2026-08-04T03:58:19Z,1785815899961768021,304,4656,4656,4,18,3368,1596946,200,0,379,0,0,3,47
304,2026-08-04T03:58:20Z,1785815900964957922,305,4656,4656,4,18,3380,1597735,200,0,379,0,0,3,47
305,2026-08-04T03:58:21Z,1785815901969595130,306,4656,4656,4,18,3391,1598527,200,0,379,0,0,3,47
306,2026-08-04T03:58:22Z,1785815902973407295,307,4656,4656,4,18,3403,1599319,200,0,379,0,0,3,47
307,2026-08-04T03:58:23Z,1785815903977509964,308,4656,4656,4,18,3415,1600112,200,0,379,0,0,3,47
308,2026-08-04T03:58:24Z,1785815904981354691,309,4656,4656,4,18,3425,1600906,200,0,379,0,0,3,47
309,2026-08-04T03:58:25Z,1785815905985114640,310,4656,4656,4,18,3437,1601701,200,0,379,0,0,3,47
310,2026-08-04T03:58:26Z,1785815906988718908,311,4656,4656,4,18,3449,1602489,200,0,379,0,0,3,47
311,2026-08-04T03:58:27Z,1785815907992451214,312,4652,4652,4,17,3460,1603284,200,0,379,0,0,3,47
312,2026-08-04T03:58:28Z,1785815908996029579,313,4652,4652,4,17,3471,1604077,200,0,379,0,0,3,47
313,2026-08-04T03:58:29Z,1785815909999962697,315,4652,4652,4,17,3483,1604871,200,0,379,0,0,3,47
314,2026-08-04T03:58:31Z,1785815911004430901,316,4652,4652,4,17,3494,1605666,200,0,379,0,0,3,47
315,2026-08-04T03:58:32Z,1785815912008109054,317,4652,4652,4,17,3505,1606460,200,0,379,0,0,3,47
316,2026-08-04T03:58:33Z,1785815913010614951,318,4652,4652,4,17,3517,1607253,200,0,379,0,0,3,47
317,2026-08-04T03:58:34Z,1785815914014303555,319,4652,4652,4,17,3529,1608047,200,0,379,0,0,3,47
318,2026-08-04T03:58:35Z,1785815915017544901,320,4652,4652,4,17,3540,1608838,200,0,379,0,0,3,47
319,2026-08-04T03:58:36Z,1785815916022231520,321,4652,4652,4,17,3551,1609634,200,0,379,0,0,3,47
320,2026-08-04T03:58:37Z,1785815917026777871,322,4652,4652,4,17,3563,1610426,200,0,379,0,0,3,47
321,2026-08-04T03:58:38Z,1785815918028897335,323,4656,4656,4,18,3575,1611216,200,0,379,0,0,3,47
322,2026-08-04T03:58:39Z,1785815919033068827,324,4656,4656,4,18,3586,1612007,200,0,379,0,0,3,47
323,2026-08-04T03:58:40Z,1785815920037589640,325,4656,4656,4,18,3598,1612800,200,0,379,0,0,3,47
324,2026-08-04T03:58:41Z,1785815921040580893,326,4656,4656,4,18,3609,1613592,200,0,379,0,0,3,47
325,2026-08-04T03:58:42Z,1785815922045144041,327,4656,4656,4,18,3621,1614385,200,0,379,0,0,3,47
326,2026-08-04T03:58:43Z,1785815923049055302,328,4656,4656,4,18,3632,1615177,200,0,379,0,0,3,47
327,2026-08-04T03:58:44Z,1785815924052903285,329,4656,4656,4,18,3643,1615967,200,0,379,0,0,3,47
328,2026-08-04T03:58:45Z,1785815925057201490,330,4656,4656,4,18,3655,1616758,200,0,379,0,0,3,47
329,2026-08-04T03:58:46Z,1785815926060007006,331,4656,4656,4,18,3666,1617554,200,0,379,0,0,3,47
330,2026-08-04T03:58:47Z,1785815927063388044,332,4656,4656,4,18,3678,1618347,200,0,379,0,0,3,47
331,2026-08-04T03:58:48Z,1785815928066275280,333,4656,4656,4,18,3689,1619139,200,0,379,0,0,3,47
332,2026-08-04T03:58:49Z,1785815929070505306,334,4656,4656,4,18,3700,1619934,200,0,379,0,0,3,47
333,2026-08-04T03:58:50Z,1785815930074922841,335,4656,4656,4,18,3711,1620731,200,0,379,0,0,3,47
334,2026-08-04T03:58:51Z,1785815931078397133,336,4656,4656,4,18,3723,1621525,200,0,379,0,0,3,47
335,2026-08-04T03:58:52Z,1785815932081617018,337,4656,4656,4,18,3735,1622321,200,0,379,0,0,3,47
336,2026-08-04T03:58:53Z,1785815933086170782,338,4656,4656,4,18,3746,1623116,200,0,379,0,0,3,47
337,2026-08-04T03:58:54Z,1785815934089486706,339,4656,4656,4,18,3757,1623909,200,0,379,0,0,3,47
338,2026-08-04T03:58:55Z,1785815935094469141,340,4656,4656,4,18,3769,1624704,200,0,379,0,0,3,47
339,2026-08-04T03:58:56Z,1785815936098286045,341,4656,4656,4,18,3780,1625496,200,0,379,0,0,3,47
340,2026-08-04T03:58:57Z,1785815937102407333,342,4656,4656,4,18,3792,1626290,200,0,379,0,0,3,47
341,2026-08-04T03:58:58Z,1785815938106364038,343,4656,4656,4,18,3802,1627085,200,0,379,0,0,3,47
342,2026-08-04T03:58:59Z,1785815939110607156,344,4656,4656,4,18,3814,1627880,200,0,379,0,0,3,47
343,2026-08-04T03:59:00Z,1785815940114644154,345,4656,4656,4,18,3826,1628676,200,0,379,0,0,3,47
344,2026-08-04T03:59:01Z,1785815941118988104,346,4656,4656,4,18,3838,1629469,200,0,379,0,0,3,47
345,2026-08-04T03:59:02Z,1785815942122893656,347,4656,4656,4,18,3850,1630264,200,0,379,0,0,3,47
346,2026-08-04T03:59:03Z,1785815943126367329,348,4656,4656,4,18,3861,1631058,200,0,379,0,0,3,47
347,2026-08-04T03:59:04Z,1785815944130070111,349,4656,4656,4,18,3873,1631852,200,0,379,0,0,3,47
348,2026-08-04T03:59:05Z,1785815945133947318,350,4656,4656,4,18,3883,1632648,200,0,379,0,0,3,47
349,2026-08-04T03:59:06Z,1785815946137319839,351,4656,4656,4,18,3896,1633442,200,0,379,0,0,3,47
350,2026-08-04T03:59:07Z,1785815947144163342,352,4652,4660,4,19,3907,1634239,200,0,379,0,0,3,47
351,2026-08-04T03:59:08Z,1785815948144542343,353,4660,4660,4,19,3918,1635029,200,0,379,0,0,3,47
352,2026-08-04T03:59:09Z,1785815949149071966,354,4660,4660,4,19,3929,1635821,200,0,379,0,0,3,47
353,2026-08-04T03:59:10Z,1785815950153041679,355,4660,4660,4,19,3941,1636614,200,0,379,0,0,3,47
354,2026-08-04T03:59:11Z,1785815951156360992,356,4660,4660,4,19,3953,1637409,200,0,379,0,0,3,47
355,2026-08-04T03:59:12Z,1785815952160983673,357,4660,4660,4,19,3963,1638206,200,0,379,0,0,3,47
356,2026-08-04T03:59:13Z,1785815953164806246,358,4660,4660,4,19,3975,1639000,200,0,379,0,0,3,47
357,2026-08-04T03:59:14Z,1785815954168496661,359,4660,4660,4,19,3987,1639793,200,0,379,0,0,3,47
358,2026-08-04T03:59:15Z,1785815955172765553,360,4660,4660,4,19,3997,1640587,200,0,379,0,0,3,47
359,2026-08-04T03:59:16Z,1785815956176113949,361,4660,4660,4,19,4009,1641381,200,0,379,0,0,3,47
360,2026-08-04T03:59:17Z,1785815957179861362,362,4660,4660,4,19,4021,1642177,200,0,379,0,0,3,47
361,2026-08-04T03:59:18Z,1785815958183746403,363,4660,4660,4,19,4032,1642974,200,0,379,0,0,3,47
362,2026-08-04T03:59:19Z,1785815959187332607,364,4660,4660,4,19,4044,1643770,200,0,379,0,0,3,47
363,2026-08-04T03:59:20Z,1785815960191077140,365,4660,4660,4,19,4055,1644566,200,0,379,0,0,3,47
364,2026-08-04T03:59:21Z,1785815961193976022,366,4660,4660,4,19,4066,1645358,200,0,379,0,0,3,47
365,2026-08-04T03:59:22Z,1785815962198328738,367,4660,4660,4,19,4078,1646153,200,0,379,0,0,3,47
366,2026-08-04T03:59:23Z,1785815963201719504,368,4660,4660,4,19,4089,1646948,200,0,379,0,0,3,47
367,2026-08-04T03:59:24Z,1785815964206090473,369,4660,4660,4,19,4100,1647743,200,0,379,0,0,3,47
368,2026-08-04T03:59:25Z,1785815965209285968,370,4660,4660,4,19,4111,1648536,200,0,379,0,0,3,47
369,2026-08-04T03:59:26Z,1785815966213194856,371,4660,4660,4,19,4123,1649333,200,0,379,0,0,3,47
370,2026-08-04T03:59:27Z,1785815967217389047,372,4660,4660,4,19,4134,1650129,200,0,379,0,0,3,47
371,2026-08-04T03:59:28Z,1785815968221768106,373,4660,4660,4,19,4146,1650923,200,0,379,0,0,3,47
372,2026-08-04T03:59:29Z,1785815969224992132,374,4660,4660,4,19,4157,1651717,200,0,379,0,0,3,47
373,2026-08-04T03:59:30Z,1785815970230615630,375,4660,4660,4,19,4168,1652516,200,0,379,0,0,3,47
374,2026-08-04T03:59:31Z,1785815971233710319,376,4660,4660,4,19,4180,1653313,200,0,379,0,0,3,47
375,2026-08-04T03:59:32Z,1785815972238148012,377,4660,4660,4,19,4192,1654110,200,0,379,0,0,3,47
376,2026-08-04T03:59:33Z,1785815973241047874,378,4660,4660,4,19,4203,1654903,200,0,379,0,0,3,47
377,2026-08-04T03:59:34Z,1785815974244939230,379,4660,4660,4,19,4214,1655700,200,0,379,0,0,3,47
378,2026-08-04T03:59:35Z,1785815975248268018,380,4656,4656,4,18,4226,1656492,200,0,379,0,0,3,47
379,2026-08-04T03:59:36Z,1785815976253093130,381,4640,4640,4,14,4235,1657290,200,0,379,0,0,3,47
380,2026-08-04T03:59:37Z,1785815977256391252,382,4616,4616,4,13,4243,1658089,200,0,379,0,0,3,47
381,2026-08-04T03:59:38Z,1785815978258156755,383,4612,4612,4,12,4246,1658889,200,0,379,0,0,3,47
382,2026-08-04T03:59:39Z,1785815979262043631,384,4284,4300,4,10,4247,1659691,200,0,379,0,0,3,47
383,2026-08-04T03:59:40Z,1785815980265736981,385,4284,4300,4,10,4247,1660494,200,0,379,0,0,3,47
384,2026-08-04T03:59:41Z,1785815981269487120,386,4284,4300,4,10,4247,1661295,200,0,379,0,0,3,47
385,2026-08-04T03:59:42Z,1785815982273554375,387,4284,4300,4,10,4247,1662097,200,0,379,0,0,3,47
386,2026-08-04T03:59:43Z,1785815983277382922,388,4284,4300,4,10,4247,1662900,200,0,379,0,0,3,47
387,2026-08-04T03:59:44Z,1785815984281024868,389,4288,4300,4,11,4247,1663703,200,0,379,0,0,3,47
388,2026-08-04T03:59:45Z,1785815985286237882,390,4296,4300,4,13,4248,1664506,200,0,379,0,0,3,47
389,2026-08-04T03:59:46Z,1785815986289919483,391,4320,4320,4,14,4252,1665319,200,0,379,0,0,3,47
390,2026-08-04T03:59:47Z,1785815987294053361,392,4324,4324,4,15,4259,1666131,200,0,379,0,0,3,47
391,2026-08-04T03:59:48Z,1785815988298262490,393,4648,4648,4,16,4271,1666937,200,0,379,0,0,3,47
392,2026-08-04T03:59:49Z,1785815989303042359,394,4664,4664,4,19,4283,1667744,200,0,379,0,0,3,48
393,2026-08-04T03:59:50Z,1785815990306334952,395,4668,4668,4,19,4295,1668548,200,0,379,0,0,3,49
394,2026-08-04T03:59:51Z,1785815991311064642,396,4668,4668,4,19,4307,1669357,200,0,379,0,0,3,50
395,2026-08-04T03:59:52Z,1785815992314235049,397,4668,4668,4,19,4319,1670161,200,0,379,0,0,3,51
396,2026-08-04T03:59:53Z,1785815993318243422,398,4668,4668,4,19,4331,1670968,200,0,379,0,0,3,52
397,2026-08-04T03:59:54Z,1785815994322870159,399,4668,4668,4,19,4343,1671773,200,0,379,0,0,3,53
398,2026-08-04T03:59:55Z,1785815995326692718,400,4668,4668,4,19,4356,1672578,200,0,379,0,0,3,54
399,2026-08-04T03:59:56Z,1785815996329948494,401,4668,4668,4,19,4367,1673383,200,0,379,0,0,3,54
400,2026-08-04T03:59:57Z,1785815997333442915,402,4668,4668,4,19,4378,1674183,200,0,379,0,0,3,54
401,2026-08-04T03:59:58Z,1785815998336608491,403,4668,4668,4,19,4389,1674987,200,0,379,0,0,3,54
402,2026-08-04T03:59:59Z,1785815999341504570,404,4668,4668,4,19,4401,1675790,200,0,379,0,0,3,54
403,2026-08-04T04:00:00Z,1785816000346143577,405,4668,4668,4,19,4412,1676593,200,0,379,0,0,3,54
404,2026-08-04T04:00:01Z,1785816001349170376,406,4668,4668,4,19,4424,1677400,200,0,379,0,0,3,54
405,2026-08-04T04:00:02Z,1785816002354289360,407,4668,4668,4,19,4436,1678207,200,0,379,0,0,3,54
406,2026-08-04T04:00:03Z,1785816003357330469,408,4668,4668,4,19,4448,1679012,200,0,379,0,0,3,54
407,2026-08-04T04:00:04Z,1785816004361180067,409,4668,4668,4,19,4459,1679816,200,0,379,0,0,3,54
408,2026-08-04T04:00:05Z,1785816005365240491,410,4668,4668,4,19,4470,1680621,200,0,379,0,0,3,54
409,2026-08-04T04:00:06Z,1785816006368994407,411,4668,4668,4,19,4482,1681425,200,0,379,0,0,3,54
410,2026-08-04T04:00:07Z,1785816007373554830,412,4668,4668,4,19,4494,1682228,200,0,379,0,0,3,54
411,2026-08-04T04:00:08Z,1785816008376412934,413,4668,4668,4,19,4506,1683032,200,0,379,0,0,3,54
412,2026-08-04T04:00:09Z,1785816009380020065,414,4668,4668,4,19,4517,1683834,200,0,379,0,0,3,54
413,2026-08-04T04:00:10Z,1785816010383088933,415,4668,4668,4,19,4529,1684637,200,0,379,0,0,3,54
414,2026-08-04T04:00:11Z,1785816011387707487,416,4668,4668,4,19,4540,1685440,200,0,379,0,0,3,54
415,2026-08-04T04:00:12Z,1785816012391142770,417,4668,4668,4,19,4551,1686245,200,0,379,0,0,3,54
416,2026-08-04T04:00:13Z,1785816013393816872,418,4668,4668,4,19,4563,1687043,200,0,379,0,0,3,54
417,2026-08-04T04:00:14Z,1785816014398313421,419,4668,4668,4,19,4574,1687846,200,0,379,0,0,3,54
418,2026-08-04T04:00:15Z,1785816015402517155,420,4668,4668,4,19,4586,1688649,200,0,379,0,0,3,54
419,2026-08-04T04:00:16Z,1785816016404731688,421,4668,4668,4,19,4598,1689454,200,0,379,0,0,3,54
420,2026-08-04T04:00:17Z,1785816017409392151,422,4668,4668,4,19,4609,1690254,200,0,379,0,0,3,54
421,2026-08-04T04:00:18Z,1785816018413058978,423,4668,4668,4,19,4620,1691056,200,0,379,0,0,3,54
422,2026-08-04T04:00:19Z,1785816019416209415,424,4668,4668,4,19,4631,1691854,200,0,379,0,0,3,54
423,2026-08-04T04:00:20Z,1785816020420277369,425,4668,4668,4,19,4642,1692660,200,0,379,0,0,3,54
424,2026-08-04T04:00:21Z,1785816021424502585,426,4668,4668,4,19,4654,1693463,200,0,379,0,0,3,54
425,2026-08-04T04:00:22Z,1785816022429404733,427,4668,4668,4,19,4665,1694265,200,0,379,0,0,3,54
426,2026-08-04T04:00:23Z,1785816023432602300,428,4668,4668,4,19,4677,1695068,200,0,379,0,0,3,54
427,2026-08-04T04:00:24Z,1785816024436955411,429,4668,4668,4,19,4688,1695872,200,0,379,0,0,3,54
428,2026-08-04T04:00:25Z,1785816025440926727,430,4660,4660,4,17,4700,1696673,200,0,379,0,0,3,54
429,2026-08-04T04:00:26Z,1785816026444484027,431,4660,4660,4,17,4711,1697479,200,0,379,0,0,3,54
430,2026-08-04T04:00:27Z,1785816027448083003,432,4660,4660,4,17,4722,1698282,200,0,379,0,0,3,54
431,2026-08-04T04:00:28Z,1785816028451427912,433,4660,4660,4,17,4733,1699084,200,0,379,0,0,3,54
432,2026-08-04T04:00:29Z,1785816029455855427,434,4660,4660,4,17,4745,1699887,200,0,379,0,0,3,54
433,2026-08-04T04:00:30Z,1785816030459986618,435,4660,4660,4,17,4757,1700690,200,0,379,0,0,3,54
434,2026-08-04T04:00:31Z,1785816031463991756,436,4660,4660,4,17,4769,1701495,200,0,379,0,0,3,54
435,2026-08-04T04:00:32Z,1785816032467638700,437,4660,4660,4,17,4780,1702299,200,0,379,0,0,3,54
436,2026-08-04T04:00:33Z,1785816033471403103,438,4660,4660,4,17,4792,1703100,200,0,379,0,0,3,54
437,2026-08-04T04:00:34Z,1785816034474826608,439,4660,4660,4,17,4803,1703906,200,0,379,0,0,3,54
438,2026-08-04T04:00:35Z,1785816035478418486,440,4660,4660,4,17,4815,1704708,200,0,379,0,0,3,54
439,2026-08-04T04:00:36Z,1785816036481780774,441,4660,4660,4,17,4825,1705511,200,0,379,0,0,3,54
440,2026-08-04T04:00:37Z,1785816037486599285,442,4660,4660,4,17,4837,1706315,200,0,379,0,0,3,54
441,2026-08-04T04:00:38Z,1785816038489154151,443,4660,4660,4,17,4848,1707119,200,0,379,0,0,3,54
442,2026-08-04T04:00:39Z,1785816039493021950,444,4660,4660,4,17,4860,1707919,200,0,379,0,0,3,54
443,2026-08-04T04:00:40Z,1785816040497935976,445,4660,4660,4,17,4871,1708720,200,0,379,0,0,3,54
444,2026-08-04T04:00:41Z,1785816041500939500,446,4660,4660,4,17,4883,1709524,200,0,379,0,0,3,54
445,2026-08-04T04:00:42Z,1785816042504318354,447,4660,4660,4,17,4895,1710329,200,0,379,0,0,3,54
446,2026-08-04T04:00:43Z,1785816043508989556,448,4660,4660,4,17,4907,1711135,200,0,379,0,0,3,54
447,2026-08-04T04:00:44Z,1785816044512711553,449,4660,4660,4,17,4918,1711937,200,0,379,0,0,3,54
448,2026-08-04T04:00:45Z,1785816045517155330,450,4660,4660,4,17,4931,1712740,200,0,379,0,0,3,54
449,2026-08-04T04:00:46Z,1785816046520778871,451,4660,4660,4,17,4942,1713544,200,0,379,0,0,3,54
450,2026-08-04T04:00:47Z,1785816047524953763,452,4660,4660,4,17,4954,1714345,200,0,379,0,0,3,54
451,2026-08-04T04:00:48Z,1785816048527946589,453,4660,4660,4,17,4965,1715147,200,0,379,0,0,3,54
452,2026-08-04T04:00:49Z,1785816049532311055,454,4660,4660,4,17,4976,1715950,200,0,379,0,0,3,54
453,2026-08-04T04:00:50Z,1785816050536612270,455,4660,4660,4,17,4988,1716754,200,0,379,0,0,3,54
454,2026-08-04T04:00:51Z,1785816051540446707,456,4660,4660,4,17,5000,1717556,200,0,379,0,0,3,54
455,2026-08-04T04:00:52Z,1785816052544596409,457,4660,4660,4,17,5011,1718361,200,0,379,0,0,3,54
456,2026-08-04T04:00:53Z,1785816053549045903,458,4660,4660,4,17,5022,1719167,200,0,379,0,0,3,54
457,2026-08-04T04:00:54Z,1785816054552815989,459,4660,4660,4,17,5034,1719970,200,0,379,0,0,3,54
458,2026-08-04T04:00:55Z,1785816055556162264,460,4660,4660,4,17,5045,1720771,200,0,379,0,0,3,54
459,2026-08-04T04:00:56Z,1785816056560406402,461,4660,4660,4,17,5056,1721575,200,0,379,0,0,3,54
460,2026-08-04T04:00:57Z,1785816057563922322,462,4660,4660,4,17,5068,1722379,200,0,379,0,0,3,54
461,2026-08-04T04:00:58Z,1785816058567367510,463,4660,4660,4,17,5080,1723182,200,0,379,0,0,3,54
462,2026-08-04T04:00:59Z,1785816059571108072,464,4660,4660,4,17,5090,1723983,200,0,379,0,0,3,54
463,2026-08-04T04:01:00Z,1785816060575413689,465,4660,4660,4,17,5103,1724788,200,0,379,0,0,3,54
464,2026-08-04T04:01:01Z,1785816061580540813,466,4660,4660,4,17,5114,1725594,200,0,379,0,0,3,54
465,2026-08-04T04:01:02Z,1785816062583898191,467,4660,4660,4,17,5126,1726405,200,0,379,0,0,3,54
466,2026-08-04T04:01:03Z,1785816063588285997,468,4660,4660,4,17,5138,1727208,200,0,379,0,0,3,54
467,2026-08-04T04:01:04Z,1785816064591159667,469,4660,4660,4,17,5149,1728013,200,0,379,0,0,3,54
468,2026-08-04T04:01:05Z,1785816065595388807,470,4660,4660,4,17,5160,1728819,200,0,379,0,0,3,54
469,2026-08-04T04:01:06Z,1785816066598499481,471,4660,4660,4,17,5172,1729624,200,0,379,0,0,3,54
470,2026-08-04T04:01:07Z,1785816067602068851,472,4660,4660,4,17,5183,1730429,200,0,379,0,0,3,54
471,2026-08-04T04:01:08Z,1785816068605706143,473,4660,4660,4,17,5194,1731232,200,0,379,0,0,3,54
472,2026-08-04T04:01:09Z,1785816069608860660,474,4660,4660,4,17,5206,1732035,200,0,379,0,0,3,54
473,2026-08-04T04:01:10Z,1785816070613113066,475,4660,4660,4,17,5217,1732838,200,0,379,0,0,3,54
474,2026-08-04T04:01:11Z,1785816071616625140,476,4660,4660,4,17,5229,1733638,200,0,379,0,0,3,54
475,2026-08-04T04:01:12Z,1785816072620451062,477,4660,4660,4,17,5240,1734442,200,0,379,0,0,3,54
476,2026-08-04T04:01:13Z,1785816073623975919,478,4660,4660,4,17,5252,1735244,200,0,379,0,0,3,54
477,2026-08-04T04:01:14Z,1785816074627781451,479,4660,4660,4,17,5263,1736050,200,0,379,0,0,3,54
